,"label","color","shape","score","decision","comment"
313,"speed limit 70","yellow","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
314,"speed limit 70","yellow","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
315,"speed limit 70","white","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
316,"speed limit 70","white","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
317,"speed limit 70","white","square",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
318,"speed limit 70","white","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
319,"speed limit 70","white","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
320,"restriction ends 80","red","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
321,"restriction ends 80","red","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
322,"restriction ends 80","red","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
323,"restriction ends 80","red","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
324,"restriction ends 80","red","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
325,"restriction ends 80","blue","triangle",0.8,"True","{""anomaly"": 0.8}<|eot_id|>"
326,"restriction ends 80","blue","circle",0.8,"True","{""anomaly"": 0.8}<|eot_id|>"
327,"restriction ends 80","blue","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
328,"restriction ends 80","blue","octagon",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
329,"restriction ends 80","blue","inverse_triangle",0.9999,"True","{""anomaly"": 0.9999}<|eot_id|>"
330,"restriction ends 80","yellow","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
331,"restriction ends 80","yellow","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
332,"restriction ends 80","yellow","square",1,"True","{""anomaly"": 0.9999999999999999}<|eot_id|>"
333,"restriction ends 80","yellow","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
334,"restriction ends 80","yellow","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
335,"restriction ends 80","white","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
336,"restriction ends 80","white","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
337,"restriction ends 80","white","square",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
338,"restriction ends 80","white","octagon",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
339,"restriction ends 80","white","inverse_triangle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
340,"speed limit 50","red","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
341,"speed limit 50","red","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
342,"speed limit 50","red","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
343,"speed limit 50","red","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
344,"speed limit 50","red","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
345,"speed limit 50","blue","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
346,"speed limit 50","blue","circle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
347,"speed limit 50","blue","square",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
348,"speed limit 50","blue","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
349,"speed limit 50","blue","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
350,"speed limit 50","yellow","triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
351,"speed limit 50","yellow","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
352,"speed limit 50","yellow","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
353,"speed limit 50","yellow","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
354,"speed limit 50","yellow","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
355,"speed limit 50","white","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
356,"speed limit 50","white","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
357,"speed limit 50","white","square",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
358,"speed limit 50","white","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
359,"speed limit 50","white","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
360,"stop","red","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
361,"stop","red","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
362,"stop","red","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
363,"stop","red","octagon",0,"False","{""anomaly"": 0.0}<|eot_id|>"
364,"stop","red","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
365,"stop","blue","triangle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
366,"stop","blue","circle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
367,"stop","blue","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
368,"stop","blue","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
369,"stop","blue","inverse_triangle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
370,"stop","yellow","triangle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
371,"stop","yellow","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
372,"stop","yellow","square",1,"True","{""anomaly"": 0.9999999999999999}<|eot_id|>"
373,"stop","yellow","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
374,"stop","yellow","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
375,"stop","white","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
376,"stop","white","circle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
377,"stop","white","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
378,"stop","white","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
379,"stop","white","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
380,"keep right","red","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
381,"keep right","red","circle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
382,"keep right","red","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
383,"keep right","red","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
384,"keep right","red","inverse_triangle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
385,"keep right","blue","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
386,"keep right","blue","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
387,"keep right","blue","square",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
388,"keep right","blue","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
389,"keep right","blue","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
390,"keep right","yellow","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
391,"keep right","yellow","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
392,"keep right","yellow","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
393,"keep right","yellow","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
394,"keep right","yellow","inverse_triangle",0.9999,"True","{""anomaly"": 0.9999}<|eot_id|>"
395,"keep right","white","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
396,"keep right","white","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
397,"keep right","white","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
398,"keep right","white","octagon",0.9999,"True","{""anomaly"": 0.9999}<|eot_id|>"
399,"keep right","white","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
400,"go right","red","triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
401,"go right","red","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
402,"go right","red","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
403,"go right","red","octagon",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
404,"go right","red","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
405,"go right","blue","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
406,"go right","blue","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
407,"go right","blue","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
408,"go right","blue","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
409,"go right","blue","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
410,"go right","yellow","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
411,"go right","yellow","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
412,"go right","yellow","square",0.999,"True","{""anomaly"": 0.999}<|eot_id|>"
413,"go right","yellow","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
414,"go right","yellow","inverse_triangle",0.9999,"True","{""anomaly"": 0.9999}<|eot_id|>"
415,"go right","white","triangle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
416,"go right","white","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
417,"go right","white","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
418,"go right","white","octagon",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
419,"go right","white","inverse_triangle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
420,"pedestrian crossing","red","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
421,"pedestrian crossing","red","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
422,"pedestrian crossing","red","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
423,"pedestrian crossing","red","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
424,"pedestrian crossing","red","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
425,"pedestrian crossing","blue","triangle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
426,"pedestrian crossing","blue","circle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
427,"pedestrian crossing","blue","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
428,"pedestrian crossing","blue","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
429,"pedestrian crossing","blue","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
430,"pedestrian crossing","yellow","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
431,"pedestrian crossing","yellow","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
432,"pedestrian crossing","yellow","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
433,"pedestrian crossing","yellow","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
434,"pedestrian crossing","yellow","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
435,"pedestrian crossing","white","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
436,"pedestrian crossing","white","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
437,"pedestrian crossing","white","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
438,"pedestrian crossing","white","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
439,"pedestrian crossing","white","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
440,"give way","red","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
441,"give way","red","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
442,"give way","red","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
443,"give way","red","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
444,"give way","red","inverse_triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
445,"give way","blue","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
446,"give way","blue","circle",0.8,"True","{""anomaly"": 0.8}<|eot_id|>"
447,"give way","blue","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
448,"give way","blue","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
449,"give way","blue","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
450,"give way","yellow","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
451,"give way","yellow","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
452,"give way","yellow","square",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
453,"give way","yellow","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
454,"give way","yellow","inverse_triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
455,"give way","white","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
456,"give way","white","circle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
457,"give way","white","square",0.999,"True","{""anomaly"": 0.999}<|eot_id|>"
458,"give way","white","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
459,"give way","white","inverse_triangle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
460,"speed limit 100","red","triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
461,"speed limit 100","red","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
462,"speed limit 100","red","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
463,"speed limit 100","red","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
464,"speed limit 100","red","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
465,"speed limit 100","blue","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
466,"speed limit 100","blue","circle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
467,"speed limit 100","blue","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
468,"speed limit 100","blue","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
469,"speed limit 100","blue","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
470,"speed limit 100","yellow","triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
471,"speed limit 100","yellow","circle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
472,"speed limit 100","yellow","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
473,"speed limit 100","yellow","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
474,"speed limit 100","yellow","inverse_triangle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
475,"speed limit 100","white","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
476,"speed limit 100","white","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
477,"speed limit 100","white","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
478,"speed limit 100","white","octagon",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
479,"speed limit 100","white","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
480,"no overtaking trucks","red","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
481,"no overtaking trucks","red","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
482,"no overtaking trucks","red","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
483,"no overtaking trucks","red","octagon",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
484,"no overtaking trucks","red","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
485,"no overtaking trucks","blue","triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
486,"no overtaking trucks","blue","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
487,"no overtaking trucks","blue","square",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
488,"no overtaking trucks","blue","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
489,"no overtaking trucks","blue","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
490,"no overtaking trucks","yellow","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
491,"no overtaking trucks","yellow","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
492,"no overtaking trucks","yellow","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
493,"no overtaking trucks","yellow","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
494,"no overtaking trucks","yellow","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
495,"no overtaking trucks","white","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
496,"no overtaking trucks","white","circle",0.9999,"True","{""anomaly"": 0.9999}<|eot_id|>"
497,"no overtaking trucks","white","square",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
498,"no overtaking trucks","white","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
499,"no overtaking trucks","white","inverse_triangle",0.9999,"True","{""anomaly"": 0.9999}<|eot_id|>"
500,"no entry","red","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
501,"no entry","red","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
502,"no entry","red","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
503,"no entry","red","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
504,"no entry","red","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
505,"no entry","blue","triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
506,"no entry","blue","circle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
507,"no entry","blue","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
508,"no entry","blue","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
509,"no entry","blue","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
510,"no entry","yellow","triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
511,"no entry","yellow","circle",0.8,"True","{""anomaly"": 0.8}<|eot_id|>"
512,"no entry","yellow","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
513,"no entry","yellow","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
514,"no entry","yellow","inverse_triangle",0.9999,"True","{""anomaly"": 0.9999}<|eot_id|>"
515,"no entry","white","triangle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
516,"no entry","white","circle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
517,"no entry","white","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
518,"no entry","white","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
519,"no entry","white","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
520,"school crossing","red","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
521,"school crossing","red","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
522,"school crossing","red","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
523,"school crossing","red","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
524,"school crossing","red","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
525,"school crossing","blue","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
526,"school crossing","blue","circle",0.999,"True","{""anomaly"": 0.999}<|eot_id|>"
527,"school crossing","blue","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
528,"school crossing","blue","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
529,"school crossing","blue","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
530,"school crossing","yellow","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
531,"school crossing","yellow","circle",0.999,"True","{""anomaly"": 0.999}<|eot_id|>"
532,"school crossing","yellow","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
533,"school crossing","yellow","octagon",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
534,"school crossing","yellow","inverse_triangle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
535,"school crossing","white","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
536,"school crossing","white","circle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
537,"school crossing","white","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
538,"school crossing","white","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
539,"school crossing","white","inverse_triangle",0.9999,"True","{""anomaly"": 0.9999}<|eot_id|>"
540,"speed limit 120","red","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
541,"speed limit 120","red","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
542,"speed limit 120","red","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
543,"speed limit 120","red","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
544,"speed limit 120","red","inverse_triangle",0.9999,"True","{""anomaly"": 0.9999}<|eot_id|>"
545,"speed limit 120","blue","triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
546,"speed limit 120","blue","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
547,"speed limit 120","blue","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
548,"speed limit 120","blue","octagon",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
549,"speed limit 120","blue","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
550,"speed limit 120","yellow","triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
551,"speed limit 120","yellow","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
552,"speed limit 120","yellow","square",0.9999,"True","{""anomaly"": 0.9999}<|eot_id|>"
553,"speed limit 120","yellow","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
554,"speed limit 120","yellow","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
555,"speed limit 120","white","triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
556,"speed limit 120","white","circle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
557,"speed limit 120","white","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
558,"speed limit 120","white","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
559,"speed limit 120","white","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
560,"no overtaking","red","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
561,"no overtaking","red","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
562,"no overtaking","red","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
563,"no overtaking","red","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
564,"no overtaking","red","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
565,"no overtaking","blue","triangle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
566,"no overtaking","blue","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
567,"no overtaking","blue","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
568,"no overtaking","blue","octagon",0.9999,"True","{""anomaly"": 0.9999}<|eot_id|>"
569,"no overtaking","blue","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
570,"no overtaking","yellow","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
571,"no overtaking","yellow","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
572,"no overtaking","yellow","square",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
573,"no overtaking","yellow","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
574,"no overtaking","yellow","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
575,"no overtaking","white","triangle",0.8,"True","{""anomaly"": 0.8}<|eot_id|>"
576,"no overtaking","white","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
577,"no overtaking","white","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
578,"no overtaking","white","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
579,"no overtaking","white","inverse_triangle",0.9999,"True","{""anomaly"": 0.9999}<|eot_id|>"
580,"priority at next intersection","red","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
581,"priority at next intersection","red","circle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
582,"priority at next intersection","red","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
583,"priority at next intersection","red","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
584,"priority at next intersection","red","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
585,"priority at next intersection","blue","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
586,"priority at next intersection","blue","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
587,"priority at next intersection","blue","square",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
588,"priority at next intersection","blue","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
589,"priority at next intersection","blue","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
590,"priority at next intersection","yellow","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
591,"priority at next intersection","yellow","circle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
592,"priority at next intersection","yellow","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
593,"priority at next intersection","yellow","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
594,"priority at next intersection","yellow","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
595,"priority at next intersection","white","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
596,"priority at next intersection","white","circle",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
597,"priority at next intersection","white","square",0.999,"True","{""anomaly"": 0.999}<|eot_id|>"
598,"priority at next intersection","white","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
599,"priority at next intersection","white","inverse_triangle",0.9999,"True","{""anomaly"": 0.9999}<|eot_id|>"
600,"slippery road","red","triangle",0,"False","{""anomaly"": 0.0}<|eot_id|>"
601,"slippery road","red","circle",0.8,"True","{""anomaly"": 0.8}<|eot_id|>"
602,"slippery road","red","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
603,"slippery road","red","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
604,"slippery road","red","inverse_triangle",1,"True","{""anomaly"": 1.0}<|eot_id|>"
605,"slippery road","blue","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
606,"slippery road","blue","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
607,"slippery road","blue","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
608,"slippery road","blue","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
609,"slippery road","blue","inverse_triangle",0.9999,"True","{""anomaly"": 0.9999}<|eot_id|>"
610,"slippery road","yellow","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
611,"slippery road","yellow","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
612,"slippery road","yellow","square",0.95,"True","{""anomaly"": 0.95}<|eot_id|>"
613,"slippery road","yellow","octagon",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
614,"slippery road","yellow","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
615,"slippery road","white","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
616,"slippery road","white","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
617,"slippery road","white","square",0.9999,"True","{""anomaly"": 0.9999}<|eot_id|>"
618,"slippery road","white","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
619,"slippery road","white","inverse_triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
620,"go right or straight","red","triangle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
621,"go right or straight","red","circle",0.9,"True","{""anomaly"": 0.9}<|eot_id|>"
622,"go right or straight","red","square",1,"True","{""anomaly"": 1.0}<|eot_id|>"
623,"go right or straight","red","octagon",1,"True","{""anomaly"": 1.0}<|eot_id|>"
